  -91.0214        31   75.4526   122.225    51.879   161.192
  -91.0214        29   75.4526   121.733   51.6971   162.328
  -91.0214        27   75.4526   121.272   51.5249   163.478
  -91.0214        25   75.4526   120.843   51.3629   164.642
  -91.0214        23   75.4526   120.445   51.2114   165.819
  -91.0214        21   75.4526   120.079    51.071   167.008
  -91.0214        19   75.4526   119.746   50.9419   168.209
  -91.0214        17   75.4526   119.445   50.8247   169.421
  -91.0214        15   75.4526   119.176   50.7195   170.642
  -91.0214        13   75.4526   118.941   50.6268   171.872
  -91.0214        11   75.4526   118.739   50.5468   173.109
  -91.0214         9   75.4526   118.571   50.4797   174.353
  -91.0214         7   75.4526   118.436   50.4258   175.602
  -91.0214         5   75.4526   118.334   50.3852   176.856
  -91.0214         3   75.4526   118.267   50.3581   178.112
  -91.0214         1   75.4526   118.233   50.3445   179.371
  -91.0214        -1   75.4526   118.233   50.3445  -179.371
  -91.0214        -3   75.4526   118.267   50.3581  -178.112
  -91.0214        -5   75.4526   118.334   50.3852  -176.856
  -91.0214        -7   75.4526   118.436   50.4258  -175.602
  -91.0214        -9   75.4526   118.571   50.4797  -174.353
  -91.0214       -11   75.4526   118.739   50.5468  -173.109
  -91.0214       -13   75.4526   118.941   50.6268  -171.872
  -91.0214       -15   75.4526   119.176   50.7195  -170.642
  -91.0214       -17   75.4526   119.445   50.8247  -169.421
  -91.0214       -19   75.4526   119.746   50.9419  -168.209
  -91.0214       -21   75.4526   120.079    51.071  -167.008
  -91.0214       -23   75.4526   120.445   51.2114  -165.819
  -91.0214       -25   75.4526   120.843   51.3629  -164.642
  -91.0214       -27   75.4526   121.272   51.5249  -163.478
  -91.0214       -29   75.4526   121.733   51.6971  -162.328
  -91.0214       -31   75.4526   122.225    51.879  -161.192
  -92.0632        31   73.7453   121.963   52.7961    161.39
  -92.0632        29   73.7453    121.47   52.6194   162.516
  -92.0632        27   73.7453   121.008   52.4521   163.655
  -92.0632        25   73.7453   120.578   52.2947   164.808
  -92.0632        23   73.7453   120.179   52.1476   165.973
  -92.0632        21   73.7453   119.812   52.0112    167.15
  -92.0632        19   73.7453   119.478   51.8859   168.339
  -92.0632        17   73.7453   119.176   51.7721   169.538
  -92.0632        15   73.7453   118.908     51.67   170.746
  -92.0632        13   73.7453   118.672   51.5799   171.963
  -92.0632        11   73.7453   118.469   51.5022   173.186
  -92.0632         9   73.7453     118.3   51.4371   174.417
  -92.0632         7   73.7453   118.165   51.3848   175.652
  -92.0632         5   73.7453   118.064   51.3454   176.891
  -92.0632         3   73.7453   117.996   51.3191   178.134
  -92.0632         1   73.7453   117.962   51.3059   179.378
  -92.0632        -1   73.7453   117.962   51.3059  -179.378
  -92.0632        -3   73.7453   117.996   51.3191  -178.134
  -92.0632        -5   73.7453   118.064   51.3454  -176.891
  -92.0632        -7   73.7453   118.165   51.3848  -175.652
  -92.0632        -9   73.7453     118.3   51.4371  -174.417
  -92.0632       -11   73.7453   118.469   51.5022  -173.186
  -92.0632       -13   73.7453   118.672   51.5799  -171.963
  -92.0632       -15   73.7453   118.908     51.67  -170.746
  -92.0632       -17   73.7453   119.176   51.7721  -169.538
  -92.0632       -19   73.7453   119.478   51.8859  -168.339
  -92.0632       -21   73.7453   119.812   52.0112   -167.15
  -92.0632       -23   73.7453   120.179   52.1476  -165.973
  -92.0632       -25   73.7453   120.578   52.2947  -164.808
  -92.0632       -27   73.7453   121.008   52.4521  -163.655
  -92.0632       -29   73.7453    121.47   52.6194  -162.516
  -92.0632       -31   73.7453   121.963   52.7961   -161.39
  -93.1049        31    72.038   121.733   53.7173   161.584
  -93.1049        29    72.038   121.239   53.5458   162.699
  -93.1049        27    72.038   120.777   53.3835   163.828
  -93.1049        25    72.038   120.345   53.2307    164.97
